145.0
145.0
144.9
144.9
144.8
144.6
144.5
144.3
144.1
143.8
143.6
143.3
142.9
142.6
142.2
141.8
141.3
140.8
140.4
139.8
139.3
138.7
138.1
137.5
136.8
136.1
135.4
134.7
133.9
133.1
132.3
131.5
130.7
129.8
128.9
128.0
127.0
126.0
125.1
124.0
123.0
122.0
120.9
119.8
118.7
117.6
116.4
115.3
114.1
112.9
111.7
110.4
109.2
107.9
106.7
105.4
104.1
102.8
101.5
100.1
98.8
97.4
96.0
94.7
93.3
91.9
90.5
89.1
87.7
86.2
84.8
83.4
82.0
80.5
79.1
77.6
76.2
74.7
73.3
71.8
70.4
68.9
67.5
66.0
64.6
63.2
61.7
60.3
58.9
57.4
56.0
54.6
53.2
51.8
50.4
49.1
47.7
46.3
45.0
43.7
42.3
41.0
39.7
38.4
37.2
35.9
34.7
33.4
32.2
31.0
29.8
28.7
27.5
26.4
25.3
24.2
23.1
22.1
21.0
20.0
19.0
18.1
17.1
16.2
15.3
14.4
13.6
12.7
11.9
11.1
10.4
9.6
8.9
8.2
7.6
7.0
6.3
5.8
5.2
4.7
4.2
3.7
3.3
2.9
2.5
2.1
1.8
1.5
1.2
0.9
0.7
0.5
0.4
0.2
0.1
0.1
0.0
0.0
0.0
0.1
0.1
0.2
0.4
0.5
0.7
0.9
1.2
1.4
1.7
2.1
2.4
2.8
3.2
3.6
4.1
4.6
5.1
5.7
6.3
6.9
7.5
8.1
8.8
9.5
10.3
11.0
11.8
12.6
13.4
14.3
15.2
16.1
17.0
17.9
18.9
19.9
20.9
21.9
23.0
24.0
25.1
26.2
27.3
28.5
29.6
30.8
32.0
33.2
34.5
35.7
37.0
38.2
39.5
40.8
42.1
43.4
44.8
46.1
47.5
48.8
50.2
51.6
53.0
54.4
55.8
57.2
58.6
60.1
61.5
62.9
64.4
65.8
67.3
68.7
70.2
71.6
73.1
74.5
76.0
77.4
78.8
80.3
81.7
83.2
84.6
86.0
87.4
88.9
90.3
91.7
93.1
94.5
95.8
97.2
98.6
99.9
101.2
102.6
103.9
105.2
106.5
107.7
109.0
110.2
111.5
112.7
113.9
115.1
116.2
117.4
118.5
119.6
120.7
121.8
122.8
123.9
124.9
125.9
126.9
127.8
128.7
129.6
130.5
131.4
132.2
133.0
133.8
134.6
135.3
136.0
136.7
137.4
138.0
138.6
139.2
139.7
140.3
140.8
141.2
141.7
142.1
142.5
142.9
143.2
143.5
143.8
144.0
144.3
144.5
144.6
144.7
144.9
144.9
145.0
145.0
145.0
145.0
144.9
144.8
144.7
144.5
144.3
144.1
143.9
143.6
